Sujeto,Canal,Frecuencia,Potencia
sub-010,C3,20.0,9.764851572907681e-12
sub-010,C3,20.625,8.442424435527969e-12
sub-010,C3,21.25,8.378288435577672e-12
sub-010,C3,21.875,8.028479665032059e-12
sub-010,C3,22.5,6.994396310801597e-12
sub-010,C3,23.125,7.405827984106732e-12
sub-010,C3,23.75,7.130880014069751e-12
sub-010,C3,24.375,6.391299639280013e-12
sub-010,C3,25.0,5.925588529242e-12
sub-010,C3,25.625,5.7420077373061905e-12
sub-010,C3,26.25,6.698613430178358e-12
sub-010,C3,26.875,5.3282849390633496e-12
sub-010,C3,27.5,4.032112311017238e-12
sub-010,C3,28.125,3.8830963371570785e-12
sub-010,C3,28.75,3.558350649751315e-12
sub-010,C3,29.375,3.540801415511084e-12
sub-010,C3,30.0,3.386799822134953e-12
sub-010,C3,30.625,3.5256188672078377e-12
sub-010,C3,31.25,3.4886600235911376e-12
sub-010,C3,31.875,3.855360167983379e-12
sub-010,C3,32.5,3.077590010427476e-12
sub-010,C3,33.125,3.1400861510276346e-12
sub-010,C3,33.75,2.912757266285979e-12
sub-010,C3,34.375,3.4116239445488622e-12
sub-010,C3,35.0,3.745525968742885e-12
sub-010,C3,35.625,3.673396202866235e-12
sub-010,C3,36.25,2.6361334684925705e-12
sub-010,C3,36.875,2.2783738723819365e-12
sub-010,C3,37.5,3.5189976684549735e-12
sub-010,C3,38.125,2.943207366342644e-12
sub-010,C3,38.75,2.5643325991439623e-12
sub-010,C3,39.375,1.6528154950693626e-12
sub-010,C3,40.0,1.8975392372883843e-12
sub-010,C4,1.25,5.510120334935642e-10
sub-010,C4,1.875,2.0654696089128024e-10
sub-010,C4,2.5,1.6128589144339322e-10
sub-010,C4,3.125,1.3547882098320724e-10
sub-010,C4,3.75,1.0082759041262791e-10
sub-010,C4,4.375,6.954780733454744e-11
sub-010,C4,5.0,3.618222331966445e-11
sub-010,C4,5.625,4.9030206741704376e-11
sub-010,C4,6.25,3.293060422811112e-11
sub-010,C4,6.875,3.4811125484712365e-11
sub-010,C4,7.5,3.6537422010842433e-11
sub-010,C4,8.125,2.8917027834994262e-11
sub-010,C4,8.75,3.9765851168747925e-11
sub-010,C4,9.375,3.7488450899399433e-11
sub-010,C4,10.0,5.2156575022065454e-11
sub-010,C4,10.625,3.225181486374441e-11
sub-010,C4,11.25,2.5604145527169884e-11
sub-010,C4,11.875,1.5057740792785065e-11
sub-010,C4,12.5,1.638982362815313e-11
sub-010,C4,13.125,1.4701061132884507e-11
sub-010,C4,13.75,1.900420632796731e-11
sub-010,C4,14.375,2.4021188548153614e-11
sub-010,C4,15.0,1.6225221526543886e-11
sub-010,C4,15.625,1.6888751709597824e-11
sub-010,C4,16.25,1.1784776383808153e-11
sub-010,C4,16.875,1.2881660236247396e-11
sub-010,C4,17.5,1.08416591162039e-11
sub-010,C4,18.125,1.1621525728271127e-11
sub-010,C4,18.75,9.169332692167692e-12
sub-010,C4,19.375,8.02133553368323e-12
sub-010,C4,20.0,6.06184785311297e-12
sub-010,C4,20.625,6.6242698422727396e-12
sub-010,C4,21.25,6.723786802684352e-12
sub-010,C4,21.875,5.690597787945857e-12
sub-010,C4,22.5,5.000526203636709e-12
sub-010,C4,23.125,4.870250117292899e-12
sub-010,C4,23.75,4.124587571680159e-12
sub-010,C4,24.375,4.1790664290247695e-12
sub-010,C4,25.0,3.960085312817736e-12
sub-010,C4,25.625,4.449430442821555e-12
sub-010,C4,26.25,5.3659817423865225e-12
sub-010,C4,26.875,3.3351621855556406e-12
sub-010,C4,27.5,2.951966857043793e-12
sub-010,C4,28.125,3.3020775260783727e-12
sub-010,C4,28.75,2.609398326419273e-12
sub-010,C4,29.375,2.3169761930190766e-12
sub-010,C4,30.0,1.8844793690664183e-12
sub-010,C4,30.625,2.448424999772519e-12
sub-010,C4,31.25,2.3981545369537615e-12
sub-010,C4,31.875,2.248720984156119e-12
sub-010,C4,32.5,1.776298288153242e-12
sub-010,C4,33.125,1.5351419911962107e-12
sub-010,C4,33.75,1.4677344037324875e-12
sub-010,C4,34.375,2.063024204578478e-12
sub-010,C4,35.0,2.048536704330151e-12
sub-010,C4,35.625,1.9031609256954253e-12
sub-010,C4,36.25,1.6760220926860078e-12
sub-010,C4,36.875,1.444014978718806e-12
sub-010,C4,37.5,1.7099058964336833e-12
sub-010,C4,38.125,2.097533222568051e-12
sub-010,C4,38.75,1.2016018242701118e-12
sub-010,C4,39.375,1.3083430199190427e-12
sub-010,C4,40.0,1.5049425960719349e-12
sub-010,Cz,1.25,3.9473907769479157e-10
sub-010,Cz,1.875,2.2298332850551233e-10
sub-010,Cz,2.5,1.9323573125186501e-10
sub-010,Cz,3.125,1.660463644605759e-10
sub-010,Cz,3.75,1.0848865043084961e-10
sub-010,Cz,4.375,8.520184769191597e-11
sub-010,Cz,5.0,5.5759383014073434e-11
sub-010,Cz,5.625,7.20117657344018e-11
sub-010,Cz,6.25,5.0490976424413286e-11
sub-010,Cz,6.875,4.812789117547237e-11
sub-010,Cz,7.5,4.818545801846589e-11
sub-010,Cz,8.125,4.0532057288247085e-11
sub-010,Cz,8.75,5.920520293015977e-11
sub-010,Cz,9.375,4.675882367777058e-11
sub-010,Cz,10.0,5.849471746270609e-11
sub-010,Cz,10.625,3.710499186100138e-11
sub-010,Cz,11.25,3.201266156009826e-11
sub-010,Cz,11.875,2.4630314577484225e-11
sub-010,Cz,12.5,2.18515682817091e-11
sub-010,Cz,13.125,1.9915381414338734e-11
sub-010,Cz,13.75,2.314382635445762e-11
sub-010,Cz,14.375,2.8153742794805965e-11
sub-010,Cz,15.0,2.0832153778846924e-11
sub-010,Cz,15.625,2.0434067025858053e-11
sub-010,Cz,16.25,1.3768654696568986e-11
sub-010,Cz,16.875,1.5018494758377128e-11
sub-010,Cz,17.5,1.2750238750939829e-11
sub-010,Cz,18.125,1.2683184310932846e-11
sub-010,Cz,18.75,1.009264576590773e-11
sub-010,Cz,19.375,9.82240792160897e-12
sub-010,Cz,20.0,8.958460159192817e-12
sub-010,Cz,20.625,7.340447022724571e-12
sub-010,Cz,21.25,7.650522616752031e-12
sub-010,Cz,21.875,7.078423829960108e-12
sub-010,Cz,22.5,6.405516796002916e-12
sub-010,Cz,23.125,6.361717568333462e-12
sub-010,Cz,23.75,6.028236638155105e-12
sub-010,Cz,24.375,5.466625337936507e-12
sub-010,Cz,25.0,5.470270681311017e-12
sub-010,Cz,25.625,5.048966064898428e-12
sub-010,Cz,26.25,6.2590905525289776e-12
sub-010,Cz,26.875,4.805881364362342e-12
sub-010,Cz,27.5,3.577996573196518e-12
sub-010,Cz,28.125,3.7324370786082734e-12
sub-010,Cz,28.75,3.177767129774963e-12
sub-010,Cz,29.375,3.010664908039616e-12
sub-010,Cz,30.0,2.2401512875818564e-12
sub-010,Cz,30.625,2.7209007497922463e-12
sub-010,Cz,31.25,3.0100328513667006e-12
sub-010,Cz,31.875,2.793513873209738e-12
sub-010,Cz,32.5,1.957163295300182e-12
sub-010,Cz,33.125,1.7352966365447776e-12
sub-010,Cz,33.75,1.7546615416780557e-12
sub-010,Cz,34.375,2.2704964874087347e-12
sub-010,Cz,35.0,2.077323329809881e-12
sub-010,Cz,35.625,2.012639381530135e-12
sub-010,Cz,36.25,1.494702279876573e-12
sub-010,Cz,36.875,1.498611653976597e-12
sub-010,Cz,37.5,1.7702463946484185e-12
sub-010,Cz,38.125,1.8460813679857917e-12
sub-010,Cz,38.75,1.135220052597104e-12
sub-010,Cz,39.375,1.1990952761202175e-12
sub-010,Cz,40.0,1.3903622258065932e-12
sub-011,C3,1.25,1.5396105138249865e-10
sub-011,C3,1.875,7.2609534996573e-11
sub-011,C3,2.5,3.623068570989504e-11
sub-011,C3,3.125,2.6035000354771464e-11
sub-011,C3,3.75,2.083491205732114e-11
sub-011,C3,4.375,1.7193687009261896e-11
sub-011,C3,5.0,1.3409257774907061e-11
sub-011,C3,5.625,1.133413138821243e-11
sub-011,C3,6.25,1.0446379272633683e-11
sub-011,C3,6.875,8.27058125570155e-12
sub-011,C3,7.5,6.2013017888461485e-12
sub-011,C3,8.125,4.117184363627069e-12
sub-011,C3,8.75,4.017082539616306e-12
sub-011,C3,9.375,4.381980060662279e-12
sub-011,C3,10.0,3.987617558966975e-12
sub-011,C3,10.625,4.164840739187313e-12
sub-011,C3,11.25,3.281105685533057e-12
sub-011,C3,11.875,3.1264775256394946e-12
sub-011,C3,12.5,3.112127869701904e-12
sub-011,C3,13.125,2.8860257425387355e-12
sub-011,C3,13.75,2.612931382143534e-12
sub-011,C3,14.375,2.3044517064284314e-12
sub-011,C3,15.0,2.938120892448192e-12
sub-011,C3,15.625,2.874767581286375e-12
sub-011,C3,16.25,2.151759639009133e-12
sub-011,C3,16.875,2.031889220639308e-12
sub-011,C3,17.5,2.864869323135442e-12
sub-011,C3,18.125,2.6728028487432438e-12
sub-011,C3,18.75,2.6831426112883296e-12
sub-011,C3,19.375,2.54307071278605e-12
sub-011,C3,20.0,2.276285023185833e-12
sub-011,C3,20.625,2.0326118410758117e-12
sub-011,C3,21.25,2.116652792054456e-12
sub-011,C3,21.875,2.3161895580480495e-12
sub-011,C3,22.5,1.7640213659390848e-12
sub-011,C3,23.125,1.546800967410637e-12
sub-011,C3,23.75,2.2099331389250927e-12
sub-011,C3,24.375,1.913092358385087e-12
sub-011,C3,25.0,1.7221716331315215e-12
sub-011,C3,25.625,1.4586550987067495e-12
sub-011,C3,26.25,1.399237355423758e-12
sub-011,C3,26.875,1.8446079092494203e-12
sub-011,C3,27.5,1.9205215975727925e-12
sub-011,C3,28.125,2.563609556690418e-12
sub-011,C3,28.75,2.649111424750491e-12
sub-011,C3,29.375,1.862953082829908e-12
sub-011,C3,30.0,1.5877146811456022e-12
sub-011,C3,30.625,1.3983226965555278e-12
sub-011,C3,31.25,1.350775277245371e-12
sub-011,C3,31.875,1.6442184160915228e-12
sub-011,C3,32.5,1.7532066168672216e-12
sub-011,C3,33.125,1.7640198882019126e-12
sub-011,C3,33.75,1.6041458772445502e-12
sub-011,C3,34.375,1.2613858750085254e-12
sub-011,C3,35.0,1.2752111323262517e-12
sub-011,C3,35.625,1.9012627687991245e-12
sub-011,C3,36.25,1.5544302925847873e-12
sub-011,C3,36.875,1.5019666960428021e-12
sub-011,C3,37.5,2.3558645044240154e-12
sub-011,C3,38.125,1.9682404105237075e-12
sub-011,C3,38.75,1.2724348185546192e-12
sub-011,C3,39.375,1.213412629987018e-12
sub-011,C3,40.0,1.1973189627170469e-12
sub-011,C4,1.25,9.048872953066341e-11
sub-011,C4,1.875,5.516589745188111e-11
sub-011,C4,2.5,2.89715396774002e-11
sub-011,C4,3.125,1.8867654418012796e-11
sub-011,C4,3.75,1.5834304829391523e-11
sub-011,C4,4.375,1.3941831916857489e-11
sub-011,C4,5.0,1.06345561896984e-11
sub-011,C4,5.625,7.687015593896781e-12
sub-011,C4,6.25,6.735735475001161e-12
sub-011,C4,6.875,7.903926229158308e-12
sub-011,C4,7.5,4.354104762280979e-12
sub-011,C4,8.125,2.845188983590725e-12
sub-011,C4,8.75,3.0995071791761558e-12
sub-011,C4,9.375,3.3750727720582877e-12
sub-011,C4,10.0,2.7366257243472016e-12
sub-011,C4,10.625,3.6553524171266485e-12
sub-011,C4,11.25,2.504997357403994e-12
sub-011,C4,11.875,2.735584974857422e-12
sub-011,C4,12.5,2.7069715275542136e-12
sub-011,C4,13.125,2.437035635751979e-12
sub-011,C4,13.75,2.3017266197292098e-12
sub-011,C4,14.375,1.8561896908364437e-12
sub-011,C4,15.0,2.2819261515225345e-12
sub-011,C4,15.625,2.311231848788187e-12
sub-011,C4,16.25,1.9233554407267053e-12
sub-011,C4,16.875,1.3856123451031093e-12
sub-011,C4,17.5,2.1397766513114893e-12
sub-011,C4,18.125,2.1615043907398852e-12
sub-011,C4,18.75,2.1870989750121533e-12
sub-011,C4,19.375,2.156560122427545e-12
sub-011,C4,20.0,1.755545861356548e-12
sub-011,C4,20.625,1.4960491862372371e-12
sub-011,C4,21.25,1.9793384187767727e-12
sub-011,C4,21.875,1.7450355071464586e-12
sub-011,C4,22.5,1.4802707925629384e-12
sub-011,C4,23.125,1.3754448417399584e-12
sub-011,C4,23.75,1.7606580989613197e-12
sub-011,C4,24.375,1.6378435049538821e-12
sub-011,C4,25.0,1.5686983532821113e-12
sub-011,C4,25.625,1.233960779194455e-12
sub-011,C4,26.25,1.3688742689332595e-12
sub-011,C4,26.875,1.700101348364852e-12
sub-011,C4,27.5,1.6793057667205887e-12
sub-011,C4,28.125,1.7799793703505986e-12
sub-011,C4,28.75,1.991072820365119e-12
sub-011,C4,29.375,1.647020737493023e-12
sub-011,C4,30.0,1.477758866302439e-12
sub-011,C4,30.625,1.1511316868414099e-12
sub-011,C4,31.25,1.0396686208488169e-12
sub-011,C4,31.875,1.31894048384715e-12
sub-011,C4,32.5,1.5905123224595496e-12
sub-011,C4,33.125,1.4592294832211043e-12
sub-011,C4,33.75,1.3363935911438105e-12
sub-011,C4,34.375,1.165087276761108e-12
sub-011,C4,35.0,1.2587736277719402e-12
sub-011,C4,35.625,1.6807560326697636e-12
sub-011,C4,36.25,1.3351969442971804e-12
sub-011,C4,36.875,1.293869626663746e-12
sub-011,C4,37.5,2.10939862321841e-12
sub-011,C4,38.125,1.5756887002141137e-12
sub-011,C4,38.75,1.0728411921047592e-12
sub-011,C4,39.375,1.1487270858610955e-12
sub-011,C4,40.0,1.2768630388771695e-12
sub-011,Cz,1.25,1.5079890206645932e-10
sub-011,Cz,1.875,7.939634639909496e-11
sub-011,Cz,2.5,3.955736415399679e-11
sub-011,Cz,3.125,3.1993219414439886e-11
sub-011,Cz,3.75,2.6476068328487115e-11
sub-011,Cz,4.375,2.0200541469316735e-11
sub-011,Cz,5.0,1.56407227623463e-11
sub-011,Cz,5.625,1.2306429775939342e-11
sub-011,Cz,6.25,1.1875218561578782e-11
sub-011,Cz,6.875,1.1825072611943092e-11
sub-011,Cz,7.5,6.64245605927756e-12
sub-011,Cz,8.125,4.019561270428515e-12
sub-011,Cz,8.75,4.625544108386971e-12
sub-011,Cz,9.375,5.708628807959706e-12
sub-011,Cz,10.0,4.727451806673276e-12
sub-011,Cz,10.625,5.29145840697437e-12
sub-011,Cz,11.25,3.830322603269486e-12
sub-011,Cz,11.875,3.871119788757574e-12
sub-011,Cz,12.5,3.4823021158808877e-12
sub-011,Cz,13.125,3.1809736560249162e-12
sub-011,Cz,13.75,2.7540615372967763e-12
sub-011,Cz,14.375,2.2743586739448173e-12
sub-011,Cz,15.0,2.8274547758841854e-12
sub-011,Cz,15.625,2.9688218044721646e-12
sub-011,Cz,16.25,2.448734320300445e-12
sub-011,Cz,16.875,2.0079843329704678e-12
sub-011,Cz,17.5,2.944029688444592e-12
sub-011,Cz,18.125,2.7712848634745717e-12
sub-011,Cz,18.75,2.943259685147902e-12
sub-011,Cz,19.375,2.6732578565762368e-12
sub-011,Cz,20.0,2.165889536324063e-12
sub-011,Cz,20.625,1.8563604254770783e-12
sub-011,Cz,21.25,2.1364853269608745e-12
sub-011,Cz,21.875,2.1561676288949358e-12
sub-011,Cz,22.5,1.7542884370515135e-12
sub-011,Cz,23.125,1.533392835856184e-12
sub-011,Cz,23.75,2.0722727031859543e-12
sub-011,Cz,24.375,1.8828278967857914e-12
sub-011,Cz,25.0,1.7086355073924207e-12
sub-011,Cz,25.625,1.327605290144319e-12
sub-011,Cz,26.25,1.4199162622508045e-12
sub-011,Cz,26.875,1.784529448961069e-12
sub-011,Cz,27.5,1.816781053942046e-12
sub-011,Cz,28.125,2.1748480603254224e-12
sub-011,Cz,28.75,2.4058829731918175e-12
sub-011,Cz,29.375,1.7239348330488091e-12
sub-011,Cz,30.0,1.4712809898980858e-12
sub-011,Cz,30.625,1.3496895144431688e-12
sub-011,Cz,31.25,1.24955115452683e-12
sub-011,Cz,31.875,1.5133037630102632e-12
sub-011,Cz,32.5,1.7879557968088735e-12
sub-011,Cz,33.125,1.6716297706285889e-12
sub-011,Cz,33.75,1.5674173507814776e-12
sub-011,Cz,34.375,1.2509286345884107e-12
sub-011,Cz,35.0,1.2431446974134595e-12
sub-011,Cz,35.625,1.827151484820724e-12
sub-011,Cz,36.25,1.539283322192612e-12
sub-011,Cz,36.875,1.4358829477454754e-12
sub-011,Cz,37.5,2.2885177614039267e-12
sub-011,Cz,38.125,1.7603873346467948e-12
sub-011,Cz,38.75,1.2377112415105623e-12
sub-011,Cz,39.375,1.171026411443233e-12
sub-011,Cz,40.0,1.2777879158267033e-12
sub-012,C3,1.25,6.436600764369473e-10
sub-012,C3,1.875,3.797515124086066e-10
sub-012,C3,2.5,2.2884504308610235e-10
sub-012,C3,3.125,1.2934780828423366e-10
sub-012,C3,3.75,8.551858075800575e-11
sub-012,C3,4.375,5.046820014374103e-11
sub-012,C3,5.0,2.970636395611848e-11
sub-012,C3,5.625,2.938413427278852e-11
sub-012,C3,6.25,1.7750327249639504e-11
sub-012,C3,6.875,1.5464229829201724e-11
sub-012,C3,7.5,9.978986339661954e-12
sub-012,C3,8.125,8.244924739840595e-12
sub-012,C3,8.75,8.069982961670291e-12
sub-012,C3,9.375,7.188103128158239e-12
sub-012,C3,10.0,8.394334383049367e-12
sub-012,C3,10.625,6.288113389589398e-12
sub-012,C3,11.25,5.935027984550661e-12
sub-012,C3,11.875,4.176677288803832e-12
sub-012,C3,12.5,3.90425546248733e-12
sub-012,C3,13.125,3.618600806638953e-12
sub-012,C3,13.75,3.105131858894593e-12
sub-012,C3,14.375,3.1614074088448667e-12
sub-012,C3,15.0,2.820857637487557e-12
sub-012,C3,15.625,2.5129844575385996e-12
sub-012,C3,16.25,2.450372809693423e-12
sub-012,C3,16.875,2.4469274891009076e-12
sub-012,C3,17.5,2.4626291178626336e-12
sub-012,C3,18.125,3.150864022838044e-12
sub-012,C3,18.75,3.5040325534777507e-12
sub-012,C3,19.375,2.9995313710079543e-12
sub-012,C3,20.0,2.9618295700588906e-12
sub-012,C3,20.625,2.6255815302916467e-12
sub-012,C3,21.25,3.1835024170147167e-12
sub-012,C3,21.875,2.6870771971857234e-12
sub-012,C3,22.5,1.8708474919373615e-12
sub-012,C3,23.125,3.173609841205657e-12
sub-012,C3,23.75,2.8717235118417712e-12
sub-012,C3,24.375,2.1965976467663406e-12
sub-012,C3,25.0,1.9505045475772025e-12
sub-012,C3,25.625,1.4459351460046957e-12
sub-012,C3,26.25,1.4553038958407054e-12
sub-012,C3,26.875,1.774520516158939e-12
sub-012,C3,27.5,2.026911359201773e-12
sub-012,C3,28.125,1.9501177581801443e-12
sub-012,C3,28.75,1.914508977588701e-12
sub-012,C3,29.375,1.5296441497745447e-12
sub-012,C3,30.0,1.410473471862963e-12
sub-012,C3,30.625,1.6843494816113857e-12
sub-012,C3,31.25,1.66497106048283e-12
sub-012,C3,31.875,1.4867180176165893e-12
sub-012,C3,32.5,1.830780604249778e-12
sub-012,C3,33.125,1.6855759320350247e-12
sub-012,C3,33.75,1.3981939161777833e-12
sub-012,C3,34.375,1.55975477401378e-12
sub-012,C3,35.0,1.5961251293063633e-12
sub-012,C3,35.625,1.0257179441458647e-12
sub-012,C3,36.25,9.395134692871358e-13
sub-012,C3,36.875,1.2318946528151535e-12
sub-012,C3,37.5,1.003984934287057e-12
sub-012,C3,38.125,8.640065679404525e-13
sub-012,C3,38.75,9.61911923441188e-13
sub-012,C3,39.375,1.0050069119520122e-12
sub-012,C3,40.0,8.40386858030464e-13
sub-012,C4,1.25,6.168373465377348e-10
sub-012,C4,1.875,3.613043913296842e-10
sub-012,C4,2.5,2.1554873727038767e-10
sub-012,C4,3.125,1.1972086012686702e-10
sub-012,C4,3.75,7.303793870421364e-11
sub-012,C4,4.375,4.5505382528537124e-11
sub-012,C4,5.0,2.766913920879559e-11
sub-012,C4,5.625,2.5480273421400696e-11
sub-012,C4,6.25,1.804166745496274e-11
sub-012,C4,6.875,1.503406988133842e-11
sub-012,C4,7.5,1.0149371874307041e-11
sub-012,C4,8.125,7.625319898822193e-12
sub-012,C4,8.75,6.9404003964169654e-12
sub-012,C4,9.375,6.176470113886169e-12
sub-012,C4,10.0,7.903272450515184e-12
sub-012,C4,10.625,4.945692064557622e-12
sub-012,C4,11.25,4.757784739574589e-12
sub-012,C4,11.875,3.6459506209795276e-12
sub-012,C4,12.5,3.3967466472135263e-12
sub-012,C4,13.125,3.770168124375923e-12
sub-012,C4,13.75,2.9862872074828327e-12
sub-012,C4,14.375,2.267346915159556e-12
sub-012,C4,15.0,2.284093736736928e-12
sub-012,C4,15.625,1.8515098241335787e-12
sub-012,C4,16.25,1.5581682004812919e-12
sub-012,C4,16.875,2.105059818349542e-12
sub-012,C4,17.5,1.8016038648489097e-12
sub-012,C4,18.125,2.0297225333463253e-12
sub-012,C4,18.75,2.4861215252528087e-12
sub-012,C4,19.375,1.99498708645848e-12
sub-012,C4,20.0,2.0711272837667953e-12
sub-012,C4,20.625,1.966454088262638e-12
sub-012,C4,21.25,2.0536693457694713e-12
sub-012,C4,21.875,1.5460632894756602e-12
sub-012,C4,22.5,1.3708034381514544e-12
sub-012,C4,23.125,2.0105941317909737e-12
sub-012,C4,23.75,2.012982946622518e-12
sub-012,C4,24.375,1.6645049550938338e-12
sub-012,C4,25.0,1.697381497801635e-12
sub-012,C4,25.625,1.3833523451932364e-12
sub-012,C4,26.25,1.08508369504431e-12
sub-012,C4,26.875,1.3945499127143182e-12
sub-012,C4,27.5,1.353066239708189e-12
sub-012,C4,28.125,1.2806119999518756e-12
sub-012,C4,28.75,1.1500299333768317e-12
sub-012,C4,29.375,8.650336153293637e-13
sub-012,C4,30.0,7.778292428810701e-13
sub-012,C4,30.625,9.502740837130144e-13
sub-012,C4,31.25,1.0483565828248116e-12
sub-012,C4,31.875,8.923011017420439e-13
sub-012,C4,32.5,9.39058124216045e-13
sub-012,C4,33.125,9.632376319715918e-13
sub-012,C4,33.75,1.0469987287232558e-12
sub-012,C4,34.375,9.77968051812309e-13
sub-012,C4,35.0,1.0270313574897918e-12
sub-012,C4,35.625,8.574463633611806e-13
sub-012,C4,36.25,1.0002652309518529e-12
sub-012,C4,36.875,6.68054147237088e-13
sub-012,C4,37.5,7.277965633929509e-13
sub-012,C4,38.125,7.918043529594164e-13
sub-012,C4,38.75,6.714513143599602e-13
sub-012,C4,39.375,6.3314568252143e-13
sub-012,C4,40.0,5.381809571201915e-13
sub-012,Cz,1.25,6.259463949125746e-10
sub-012,Cz,1.875,3.762954548597897e-10
sub-012,Cz,2.5,2.3126163614318564e-10
sub-012,Cz,3.125,1.2889166446452316e-10
sub-012,Cz,3.75,8.186250441930341e-11
sub-012,Cz,4.375,5.130235735351536e-11
sub-012,Cz,5.0,2.875382525258948e-11
sub-012,Cz,5.625,3.2267343273369356e-11
sub-012,Cz,6.25,2.0889034362845958e-11
sub-012,Cz,6.875,1.7770956148020655e-11
sub-012,Cz,7.5,1.1976871288322241e-11
sub-012,Cz,8.125,9.584661758775766e-12
sub-012,Cz,8.75,9.252347588551426e-12
sub-012,Cz,9.375,7.60136769858054e-12
sub-012,Cz,10.0,9.567775717915833e-12
sub-012,Cz,10.625,6.405288590903707e-12
sub-012,Cz,11.25,6.065675278733762e-12
sub-012,Cz,11.875,4.492650798712431e-12
sub-012,Cz,12.5,3.870310524096988e-12
sub-012,Cz,13.125,3.842702286483801e-12
sub-012,Cz,13.75,3.04432859468607e-12
sub-012,Cz,14.375,2.6239829890903957e-12
sub-012,Cz,15.0,2.7735373985938968e-12
sub-012,Cz,15.625,2.139761099855232e-12
sub-012,Cz,16.25,1.9384241584856805e-12
sub-012,Cz,16.875,2.4095444748516503e-12
sub-012,Cz,17.5,1.9088430286490926e-12
sub-012,Cz,18.125,2.084399105426863e-12
sub-012,Cz,18.75,2.6400885887736315e-12
sub-012,Cz,19.375,2.203165163233199e-12
sub-012,Cz,20.0,2.384771129824903e-12
sub-012,Cz,20.625,2.1638830639473605e-12
sub-012,Cz,21.25,2.2732597962694553e-12
sub-012,Cz,21.875,1.934455647034827e-12
sub-012,Cz,22.5,1.4865106198653988e-12
sub-012,Cz,23.125,2.181224072115097e-12
sub-012,Cz,23.75,2.2080837997558462e-12
sub-012,Cz,24.375,1.8701814543959694e-12
sub-012,Cz,25.0,1.5580470720831208e-12
sub-012,Cz,25.625,1.2473819313939886e-12
sub-012,Cz,26.25,1.1209267627051504e-12
sub-012,Cz,26.875,1.25650104437455e-12
sub-012,Cz,27.5,1.289041789922998e-12
sub-012,Cz,28.125,1.3515666274886637e-12
sub-012,Cz,28.75,1.1592821108455969e-12
sub-012,Cz,29.375,8.831679020417773e-13
sub-012,Cz,30.0,8.058874841661772e-13
sub-012,Cz,30.625,1.1006663480952865e-12
sub-012,Cz,31.25,1.1971689382555857e-12
sub-012,Cz,31.875,9.455578111816272e-13
sub-012,Cz,32.5,9.640403961443171e-13
sub-012,Cz,33.125,1.0179074128271697e-12
sub-012,Cz,33.75,9.940003463256201e-13
sub-012,Cz,34.375,9.45823575478224e-13
sub-012,Cz,35.0,1.0360657675489744e-12
sub-012,Cz,35.625,7.485854375556954e-13
sub-012,Cz,36.25,7.052992619026463e-13
sub-012,Cz,36.875,8.136632483230219e-13
sub-012,Cz,37.5,7.554263942857679e-13
sub-012,Cz,38.125,6.781799952758902e-13
sub-012,Cz,38.75,6.755118172189949e-13
sub-012,Cz,39.375,6.421223743661377e-13
sub-012,Cz,40.0,4.990731370705567e-13
sub-013,C3,1.25,6.984359599248003e-10
sub-013,C3,1.875,5.183999668170015e-10
sub-013,C3,2.5,2.497217199101769e-10
sub-013,C3,3.125,1.9917902065594077e-10
sub-013,C3,3.75,1.3737821928211407e-10
sub-013,C3,4.375,1.0038583286355734e-10
sub-013,C3,5.0,7.488874258614632e-11
sub-013,C3,5.625,8.114369371052604e-11
sub-013,C3,6.25,9.40483881172594e-11
sub-013,C3,6.875,9.582243090346982e-11
sub-013,C3,7.5,7.285825063985852e-11
sub-013,C3,8.125,5.924432011752315e-11
sub-013,C3,8.75,9.13713477852504e-11
sub-013,C3,9.375,7.657051481315206e-11
sub-013,C3,10.0,5.332362837275274e-11
sub-013,C3,10.625,4.8042961830106764e-11
sub-013,C3,11.25,3.6393871185350304e-11
sub-013,C3,11.875,2.8162168305075465e-11
